date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-02-19,SKU0084,127,9,17.0,19
2024-02-26,SKU0084,111,21,17.0,19
2024-03-04,SKU0084,98,0,17.0,19
2024-03-11,SKU0084,95,62,17.0,19
2024-03-18,SKU0084,76,0,17.0,19
2024-03-25,SKU0084,72,0,17.0,19
2024-04-01,SKU0084,50,0,17.0,19
2024-04-08,SKU0084,42,0,17.0,19
2024-04-15,SKU0084,24,0,17.0,19
2024-04-22,SKU0084,147,0,17.0,19
2024-04-29,SKU0084,123,0,17.0,19
2024-05-06,SKU0084,100,0,17.0,19
2024-05-13,SKU0084,95,86,17.0,19
2024-05-20,SKU0084,86,0,17.0,19
2024-05-27,SKU0084,63,0,17.0,19
2024-06-03,SKU0084,57,0,17.0,19
2024-06-10,SKU0084,35,89,17.0,19
2024-06-17,SKU0084,33,0,17.0,19
2024-06-24,SKU0084,97,0,17.0,19
2024-07-01,SKU0084,90,0,17.0,19
2024-07-08,SKU0084,70,90,17.0,19
2024-07-15,SKU0084,62,0,17.0,19
2024-07-22,SKU0084,52,0,17.0,19
2024-07-29,SKU0084,51,24,17.0,19
2024-08-05,SKU0084,40,0,17.0,19
2024-08-12,SKU0084,161,0,17.0,19
2024-08-19,SKU0084,151,0,17.0,19
2024-08-26,SKU0084,139,101,17.0,19
2024-09-02,SKU0084,136,0,17.0,19
2024-09-09,SKU0084,113,0,17.0,19
2024-09-16,SKU0084,94,0,17.0,19
2024-09-23,SKU0084,80,54,17.0,19
2024-09-30,SKU0084,56,29,17.0,19
2024-10-07,SKU0084,35,0,17.0,19
2024-10-14,SKU0084,12,0,17.0,19
2024-10-21,SKU0084,111,94,17.0,19
2024-10-28,SKU0084,91,0,17.0,19
2024-11-04,SKU0084,76,0,17.0,19
2024-11-11,SKU0084,60,0,17.0,19
2024-11-18,SKU0084,48,107,17.0,19
2024-11-25,SKU0084,36,62,17.0,19
2024-12-02,SKU0084,26,0,17.0,19
2024-12-09,SKU0084,114,77,17.0,19
2024-12-16,SKU0084,92,0,17.0,19
2024-12-23,SKU0084,72,12,17.0,19
2024-12-30,SKU0084,49,0,17.0,19
2025-01-06,SKU0084,25,42,17.0,19
2025-01-13,SKU0084,74,60,17.0,19
2025-01-20,SKU0084,64,0,17.0,19
2025-01-27,SKU0084,46,0,17.0,19
2025-02-03,SKU0084,28,0,17.0,19
2025-02-10,SKU0084,23,0,17.0,19
2025-02-17,SKU0084,8,0,17.0,19
2025-02-24,SKU0084,0,1,17.0,19
2025-03-03,SKU0084,0,0,17.0,19
2025-03-10,SKU0084,0,0,17.0,19
2025-03-17,SKU0084,0,29,17.0,19
2025-03-24,SKU0084,161,0,17.0,19
2025-03-31,SKU0084,156,0,17.0,19
2025-04-07,SKU0084,134,0,17.0,19
2025-04-14,SKU0084,129,107,17.0,19
2025-04-21,SKU0084,121,0,17.0,19
2025-04-28,SKU0084,119,0,17.0,19
2025-05-05,SKU0084,111,0,17.0,19
2025-05-12,SKU0084,108,60,17.0,19
2025-05-19,SKU0084,100,0,17.0,19
2025-05-26,SKU0084,86,0,17.0,19
2025-06-02,SKU0084,62,0,17.0,19
2025-06-09,SKU0084,55,0,17.0,19
2025-06-16,SKU0084,51,0,17.0,19
2025-06-23,SKU0084,43,104,17.0,19
2025-06-30,SKU0084,39,0,17.0,19
2025-07-07,SKU0084,32,0,17.0,19
2025-07-14,SKU0084,31,0,17.0,19
2025-07-21,SKU0084,8,0,17.0,19
2025-07-28,SKU0084,0,0,17.0,19
2025-08-04,SKU0084,0,117,17.0,19
2025-08-11,SKU0084,143,0,17.0,19
2025-08-18,SKU0084,125,12,17.0,19
2025-08-25,SKU0084,111,79,17.0,19
2025-09-01,SKU0084,101,90,17.0,19
2025-09-08,SKU0084,100,0,17.0,19
2025-09-15,SKU0084,90,0,17.0,19
2025-09-22,SKU0084,74,84,17.0,19
2025-09-29,SKU0084,63,0,17.0,19
2024-02-19,SKU0085,80,0,38.0,58
2024-02-26,SKU0085,63,0,38.0,58
2024-03-04,SKU0085,168,0,38.0,58
2024-03-11,SKU0085,148,103,38.0,58
2024-03-18,SKU0085,138,0,38.0,58
2024-03-25,SKU0085,127,0,38.0,58
2024-04-01,SKU0085,114,0,38.0,58
2024-04-08,SKU0085,93,62,38.0,58
2024-04-15,SKU0085,88,0,38.0,58
2024-04-22,SKU0085,82,0,38.0,58
2024-04-29,SKU0085,70,0,38.0,58
2024-05-06,SKU0085,169,0,38.0,58
2024-05-13,SKU0085,164,0,38.0,58
2024-05-20,SKU0085,163,0,38.0,58
2024-05-27,SKU0085,144,0,38.0,58
2024-06-03,SKU0085,141,0,38.0,58
2024-06-10,SKU0085,132,0,38.0,58
2024-06-17,SKU0085,114,0,38.0,58
2024-06-24,SKU0085,108,10,38.0,58
2024-07-01,SKU0085,107,59,38.0,58
2024-07-08,SKU0085,100,0,38.0,58
2024-07-15,SKU0085,90,70,38.0,58
2024-07-22,SKU0085,68,0,38.0,58
2024-07-29,SKU0085,65,0,38.0,58
2024-08-05,SKU0085,62,0,38.0,58
2024-08-12,SKU0085,158,0,38.0,58
2024-08-19,SKU0085,141,0,38.0,58
2024-08-26,SKU0085,123,69,38.0,58
2024-09-02,SKU0085,99,0,38.0,58
2024-09-09,SKU0085,87,0,38.0,58
2024-09-16,SKU0085,81,0,38.0,58
2024-09-23,SKU0085,69,0,38.0,58
2024-09-30,SKU0085,54,0,38.0,58
2024-10-07,SKU0085,53,0,38.0,58
2024-10-14,SKU0085,166,23,38.0,58
2024-10-21,SKU0085,148,43,38.0,58
2024-10-28,SKU0085,138,0,38.0,58
2024-11-04,SKU0085,125,0,38.0,58
2024-11-11,SKU0085,118,0,38.0,58
2024-11-18,SKU0085,102,0,38.0,58
2024-11-25,SKU0085,95,23,38.0,58
2024-12-02,SKU0085,92,0,38.0,58
2024-12-09,SKU0085,89,0,38.0,58
2024-12-16,SKU0085,83,56,38.0,58
2024-12-23,SKU0085,72,0,38.0,58
2024-12-30,SKU0085,64,45,38.0,58
2025-01-06,SKU0085,200,0,38.0,58
2025-01-13,SKU0085,194,0,38.0,58
2025-01-20,SKU0085,194,47,38.0,58
2025-01-27,SKU0085,190,0,38.0,58
2025-02-03,SKU0085,167,0,38.0,58
2025-02-10,SKU0085,166,0,38.0,58
2025-02-17,SKU0085,161,0,38.0,58
2025-02-24,SKU0085,152,64,38.0,58
2025-03-03,SKU0085,134,0,38.0,58
2025-03-10,SKU0085,122,2,38.0,58
2025-03-17,SKU0085,106,0,38.0,58
2025-03-24,SKU0085,104,36,38.0,58
2025-03-31,SKU0085,102,0,38.0,58
2025-04-07,SKU0085,102,0,38.0,58
2025-04-14,SKU0085,81,66,38.0,58
2025-04-21,SKU0085,72,0,38.0,58
2025-04-28,SKU0085,161,104,38.0,58
2025-05-05,SKU0085,155,0,38.0,58
2025-05-12,SKU0085,149,0,38.0,58
2025-05-19,SKU0085,148,0,38.0,58
2025-05-26,SKU0085,140,0,38.0,58
2025-06-02,SKU0085,120,33,38.0,58
2025-06-09,SKU0085,101,0,38.0,58
2025-06-16,SKU0085,79,0,38.0,58
2025-06-23,SKU0085,194,84,38.0,58
2025-06-30,SKU0085,194,92,38.0,58
2025-07-07,SKU0085,171,118,38.0,58
2025-07-14,SKU0085,152,78,38.0,58
2025-07-21,SKU0085,130,0,38.0,58
2025-07-28,SKU0085,127,0,38.0,58
2025-08-04,SKU0085,108,0,38.0,58
2025-08-11,SKU0085,98,35,38.0,58
2025-08-18,SKU0085,89,20,38.0,58
2025-08-25,SKU0085,71,0,38.0,58
2025-09-01,SKU0085,60,0,38.0,58
2025-09-08,SKU0085,46,119,38.0,58
2025-09-15,SKU0085,36,0,38.0,58
2025-09-22,SKU0085,124,72,38.0,58
2025-09-29,SKU0085,117,0,38.0,58
2024-01-01,SKU0086,191,0,16.0,22
2024-01-08,SKU0086,188,0,16.0,22
2024-01-15,SKU0086,172,94,16.0,22
2024-01-22,SKU0086,148,47,16.0,22
2024-01-29,SKU0086,128,0,16.0,22
2024-02-05,SKU0086,108,0,16.0,22
2024-02-12,SKU0086,103,0,16.0,22
2024-02-19,SKU0086,83,0,16.0,22
2024-02-26,SKU0086,83,13,16.0,22
2024-03-04,SKU0086,65,0,16.0,22
2024-03-11,SKU0086,52,0,16.0,22
2024-03-18,SKU0086,40,0,16.0,22
2024-03-25,SKU0086,191,0,16.0,22
2024-04-01,SKU0086,183,0,16.0,22
2024-04-08,SKU0086,163,0,16.0,22
2024-04-15,SKU0086,142,0,16.0,22
2024-04-22,SKU0086,136,0,16.0,22
2024-04-29,SKU0086,117,0,16.0,22
2024-05-06,SKU0086,95,27,16.0,22
2024-05-13,SKU0086,90,0,16.0,22
2024-05-20,SKU0086,90,0,16.0,22
2024-05-27,SKU0086,78,0,16.0,22
2024-06-03,SKU0086,59,0,16.0,22
2024-06-10,SKU0086,59,0,16.0,22
2024-06-17,SKU0086,46,83,16.0,22
2024-06-24,SKU0086,46,0,16.0,22
2024-07-01,SKU0086,23,0,16.0,22
2024-07-08,SKU0086,112,0,16.0,22
2024-07-15,SKU0086,102,0,16.0,22
2024-07-22,SKU0086,92,0,16.0,22
2024-07-29,SKU0086,78,52,16.0,22
2024-08-05,SKU0086,61,0,16.0,22
2024-08-12,SKU0086,52,0,16.0,22
2024-08-19,SKU0086,34,0,16.0,22
2024-08-26,SKU0086,12,0,16.0,22
2024-09-02,SKU0086,2,0,16.0,22
2024-09-09,SKU0086,105,44,16.0,22
2024-09-16,SKU0086,85,0,16.0,22
2024-09-23,SKU0086,81,21,16.0,22
2024-09-30,SKU0086,76,0,16.0,22
2024-10-07,SKU0086,74,0,16.0,22
2024-10-14,SKU0086,66,0,16.0,22
2024-10-21,SKU0086,52,82,16.0,22
2024-10-28,SKU0086,52,92,16.0,22
2024-11-04,SKU0086,29,0,16.0,22
2024-11-11,SKU0086,158,0,16.0,22
2024-11-18,SKU0086,141,0,16.0,22
2024-11-25,SKU0086,138,0,16.0,22
2024-12-02,SKU0086,138,0,16.0,22
2024-12-09,SKU0086,138,24,16.0,22
2024-12-16,SKU0086,133,0,16.0,22
2024-12-23,SKU0086,122,0,16.0,22
2024-12-30,SKU0086,100,0,16.0,22
2025-01-06,SKU0086,98,0,16.0,22
2025-01-13,SKU0086,81,82,16.0,22
2025-01-20,SKU0086,71,0,16.0,22
2025-01-27,SKU0086,53,0,16.0,22
2025-02-03,SKU0086,36,0,16.0,22
2025-02-10,SKU0086,26,95,16.0,22
2025-02-17,SKU0086,94,32,16.0,22
2025-02-24,SKU0086,89,0,16.0,22
2025-03-03,SKU0086,88,90,16.0,22
2025-03-10,SKU0086,83,0,16.0,22
2025-03-17,SKU0086,69,0,16.0,22
2025-03-24,SKU0086,68,61,16.0,22
2025-03-31,SKU0086,67,0,16.0,22
2025-04-07,SKU0086,57,0,16.0,22
2025-04-14,SKU0086,37,0,16.0,22
2025-04-21,SKU0086,13,0,16.0,22
2025-04-28,SKU0086,0,0,16.0,22
2025-05-05,SKU0086,70,0,16.0,22
2025-05-12,SKU0086,63,0,16.0,22
2025-05-19,SKU0086,49,0,16.0,22
2025-05-26,SKU0086,29,0,16.0,22
2025-06-02,SKU0086,17,0,16.0,22
2025-06-09,SKU0086,0,40,16.0,22
2025-06-16,SKU0086,87,0,16.0,22
2025-06-23,SKU0086,75,0,16.0,22
2025-06-30,SKU0086,71,0,16.0,22
2025-07-07,SKU0086,67,0,16.0,22
2025-07-14,SKU0086,53,10,16.0,22
2025-07-21,SKU0086,50,0,16.0,22
2025-07-28,SKU0086,44,0,16.0,22
2025-08-04,SKU0086,25,0,16.0,22
2025-08-11,SKU0086,123,0,16.0,22
2025-08-18,SKU0086,109,0,16.0,22
2025-08-25,SKU0086,107,0,16.0,22
2025-09-01,SKU0086,87,46,16.0,22
2025-09-08,SKU0086,75,68,16.0,22
2025-09-15,SKU0086,61,0,16.0,22
2025-09-22,SKU0086,45,0,16.0,22
2025-09-29,SKU0086,29,8,16.0,22
2024-01-01,SKU0087,103,0,29.0,42
2024-01-08,SKU0087,103,0,29.0,42
2024-01-15,SKU0087,90,74,29.0,42
2024-01-22,SKU0087,88,0,29.0,42
2024-01-29,SKU0087,65,0,29.0,42
2024-02-05,SKU0087,48,93,29.0,42
2024-02-12,SKU0087,239,38,29.0,42
2024-02-19,SKU0087,218,0,29.0,42
2024-02-26,SKU0087,202,86,29.0,42
2024-03-04,SKU0087,201,0,29.0,42
2024-03-11,SKU0087,197,0,29.0,42
2024-03-18,SKU0087,193,0,29.0,42
2024-03-25,SKU0087,193,92,29.0,42
2024-04-01,SKU0087,192,0,29.0,42
2024-04-08,SKU0087,180,0,29.0,42
2024-04-15,SKU0087,156,0,29.0,42
2024-04-22,SKU0087,143,91,29.0,42
2024-04-29,SKU0087,123,4,29.0,42
2024-05-06,SKU0087,103,60,29.0,42
2024-05-13,SKU0087,101,0,29.0,42
2024-05-20,SKU0087,92,86,29.0,42
2024-05-27,SKU0087,78,0,29.0,42
2024-06-03,SKU0087,67,14,29.0,42
2024-06-10,SKU0087,58,0,29.0,42
2024-06-17,SKU0087,39,0,29.0,42
2024-06-24,SKU0087,89,0,29.0,42
2024-07-01,SKU0087,67,0,29.0,42
2024-07-08,SKU0087,53,0,29.0,42
2024-07-15,SKU0087,194,68,29.0,42
2024-07-22,SKU0087,172,94,29.0,42
2024-07-29,SKU0087,172,0,29.0,42
2024-08-05,SKU0087,167,0,29.0,42
2024-08-12,SKU0087,163,0,29.0,42
2024-08-19,SKU0087,140,0,29.0,42
2024-08-26,SKU0087,119,0,29.0,42
2024-09-02,SKU0087,111,15,29.0,42
2024-09-09,SKU0087,109,93,29.0,42
2024-09-16,SKU0087,86,0,29.0,42
2024-09-23,SKU0087,82,10,29.0,42
2024-09-30,SKU0087,75,29,29.0,42
2024-10-07,SKU0087,75,60,29.0,42
2024-10-14,SKU0087,58,0,29.0,42
2024-10-21,SKU0087,187,91,29.0,42
2024-10-28,SKU0087,173,0,29.0,42
2024-11-04,SKU0087,154,54,29.0,42
2024-11-11,SKU0087,142,0,29.0,42
2024-11-18,SKU0087,122,0,29.0,42
2024-11-25,SKU0087,114,0,29.0,42
2024-12-02,SKU0087,113,0,29.0,42
2024-12-09,SKU0087,112,59,29.0,42
2024-12-16,SKU0087,101,86,29.0,42
2024-12-23,SKU0087,89,0,29.0,42
2024-12-30,SKU0087,73,0,29.0,42
2025-01-06,SKU0087,59,0,29.0,42
2025-01-13,SKU0087,115,62,29.0,42
2025-01-20,SKU0087,93,98,29.0,42
2025-01-27,SKU0087,85,0,29.0,42
2025-02-03,SKU0087,66,22,29.0,42
2025-02-10,SKU0087,54,0,29.0,42
2025-02-17,SKU0087,43,0,29.0,42
2025-02-24,SKU0087,117,52,29.0,42
2025-03-03,SKU0087,93,75,29.0,42
2025-03-10,SKU0087,77,54,29.0,42
2025-03-17,SKU0087,76,0,29.0,42
2025-03-24,SKU0087,56,102,29.0,42
2025-03-31,SKU0087,34,116,29.0,42
2025-04-07,SKU0087,27,0,29.0,42
2025-04-14,SKU0087,100,0,29.0,42
2025-04-21,SKU0087,91,6,29.0,42
2025-04-28,SKU0087,77,27,29.0,42
2025-05-05,SKU0087,69,0,29.0,42
2025-05-12,SKU0087,54,0,29.0,42
2025-05-19,SKU0087,53,0,29.0,42
2025-05-26,SKU0087,45,0,29.0,42
2025-06-02,SKU0087,34,0,29.0,42
2025-06-09,SKU0087,99,0,29.0,42
2025-06-16,SKU0087,96,0,29.0,42
2025-06-23,SKU0087,87,69,29.0,42
2025-06-30,SKU0087,73,112,29.0,42
2025-07-07,SKU0087,59,6,29.0,42
2025-07-14,SKU0087,42,63,29.0,42
2025-07-21,SKU0087,230,0,29.0,42
2025-07-28,SKU0087,227,0,29.0,42
2025-08-04,SKU0087,208,0,29.0,42
2025-08-11,SKU0087,191,43,29.0,42
2025-08-18,SKU0087,184,75,29.0,42
2025-08-25,SKU0087,174,0,29.0,42
2025-09-01,SKU0087,157,0,29.0,42
2025-09-08,SKU0087,134,0,29.0,42
2025-09-15,SKU0087,133,70,29.0,42
2025-09-22,SKU0087,133,0,29.0,42
2025-09-29,SKU0087,120,1,29.0,42
2024-01-01,SKU0088,51,113,29.0,77
2024-01-08,SKU0088,42,0,29.0,77
2024-01-15,SKU0088,135,65,29.0,77
2024-01-22,SKU0088,124,0,29.0,77
2024-01-29,SKU0088,112,117,29.0,77
2024-02-05,SKU0088,97,99,29.0,77
2024-02-12,SKU0088,92,0,29.0,77
2024-02-19,SKU0088,88,0,29.0,77
2024-02-26,SKU0088,84,46,29.0,77
2024-03-04,SKU0088,75,58,29.0,77
2024-03-11,SKU0088,145,0,29.0,77
2024-03-18,SKU0088,126,0,29.0,77
2024-03-25,SKU0088,108,0,29.0,77
2024-04-01,SKU0088,90,0,29.0,77
2024-04-08,SKU0088,235,0,29.0,77
2024-04-15,SKU0088,216,0,29.0,77
2024-04-22,SKU0088,195,0,29.0,77
2024-04-29,SKU0088,186,0,29.0,77
2024-05-06,SKU0088,172,100,29.0,77
2024-05-13,SKU0088,155,85,29.0,77
2024-05-20,SKU0088,144,39,29.0,77
2024-05-27,SKU0088,122,0,29.0,77
2024-06-03,SKU0088,115,0,29.0,77
2024-06-10,SKU0088,98,0,29.0,77
2024-06-17,SKU0088,90,0,29.0,77
2024-06-24,SKU0088,249,0,29.0,77
2024-07-01,SKU0088,246,40,29.0,77
2024-07-08,SKU0088,231,0,29.0,77
2024-07-15,SKU0088,212,0,29.0,77
2024-07-22,SKU0088,189,0,29.0,77
2024-07-29,SKU0088,165,14,29.0,77
2024-08-05,SKU0088,156,0,29.0,77
2024-08-12,SKU0088,143,105,29.0,77
2024-08-19,SKU0088,138,0,29.0,77
2024-08-26,SKU0088,138,0,29.0,77
2024-09-02,SKU0088,130,0,29.0,77
2024-09-09,SKU0088,124,60,29.0,77
2024-09-16,SKU0088,116,0,29.0,77
2024-09-23,SKU0088,96,0,29.0,77
2024-09-30,SKU0088,83,0,29.0,77
2024-10-07,SKU0088,59,0,29.0,77
2024-10-14,SKU0088,134,109,29.0,77
2024-10-21,SKU0088,133,0,29.0,77
2024-10-28,SKU0088,121,0,29.0,77
2024-11-04,SKU0088,111,0,29.0,77
2024-11-11,SKU0088,93,0,29.0,77
2024-11-18,SKU0088,79,0,29.0,77
2024-11-25,SKU0088,71,0,29.0,77
2024-12-02,SKU0088,58,0,29.0,77
2024-12-09,SKU0088,50,76,29.0,77
2024-12-16,SKU0088,181,0,29.0,77
2024-12-23,SKU0088,166,0,29.0,77
2024-12-30,SKU0088,151,74,29.0,77
2025-01-06,SKU0088,135,46,29.0,77
2025-01-13,SKU0088,127,0,29.0,77
2025-01-20,SKU0088,108,0,29.0,77
2025-01-27,SKU0088,105,0,29.0,77
2025-02-03,SKU0088,105,0,29.0,77
2025-02-10,SKU0088,81,0,29.0,77
2025-02-17,SKU0088,68,0,29.0,77
2025-02-24,SKU0088,52,108,29.0,77
2025-03-03,SKU0088,42,0,29.0,77
2025-03-10,SKU0088,169,29,29.0,77
2025-03-17,SKU0088,153,106,29.0,77
2025-03-24,SKU0088,142,115,29.0,77
2025-03-31,SKU0088,140,0,29.0,77
2025-04-07,SKU0088,137,90,29.0,77
2025-04-14,SKU0088,128,0,29.0,77
2025-04-21,SKU0088,110,0,29.0,77
2025-04-28,SKU0088,88,0,29.0,77
2025-05-05,SKU0088,84,0,29.0,77
2025-05-12,SKU0088,78,105,29.0,77
2025-05-19,SKU0088,156,0,29.0,77
2025-05-26,SKU0088,132,0,29.0,77
2025-06-02,SKU0088,131,0,29.0,77
2025-06-09,SKU0088,108,0,29.0,77
2025-06-16,SKU0088,90,0,29.0,77
2025-06-23,SKU0088,170,16,29.0,77
2025-06-30,SKU0088,148,0,29.0,77
2025-07-07,SKU0088,133,115,29.0,77
2025-07-14,SKU0088,113,3,29.0,77
2025-07-21,SKU0088,105,0,29.0,77
2025-07-28,SKU0088,92,26,29.0,77
2025-08-04,SKU0088,275,53,29.0,77
2025-08-11,SKU0088,258,62,29.0,77
2025-08-18,SKU0088,243,0,29.0,77
2025-08-25,SKU0088,241,0,29.0,77
2025-09-01,SKU0088,222,0,29.0,77
2025-09-08,SKU0088,200,0,29.0,77
2025-09-15,SKU0088,188,0,29.0,77
2025-09-22,SKU0088,169,0,29.0,77
2025-09-29,SKU0088,146,0,29.0,77
2024-01-01,SKU0089,210,12,14.0,37
2024-01-08,SKU0089,199,0,14.0,37
2024-01-15,SKU0089,194,0,14.0,37
2024-01-22,SKU0089,174,0,14.0,37
2024-01-29,SKU0089,157,0,14.0,37
2024-02-05,SKU0089,143,92,14.0,37
2024-02-12,SKU0089,141,0,14.0,37
2024-02-19,SKU0089,125,0,14.0,37
2024-02-26,SKU0089,116,0,14.0,37
2024-03-04,SKU0089,95,115,14.0,37
2024-03-11,SKU0089,78,19,14.0,37
2024-03-18,SKU0089,67,56,14.0,37
2024-03-25,SKU0089,57,0,14.0,37
2024-04-01,SKU0089,57,0,14.0,37
2024-04-08,SKU0089,40,5,14.0,37
2024-04-15,SKU0089,132,0,14.0,37
2024-04-22,SKU0089,115,0,14.0,37
2024-04-29,SKU0089,115,116,14.0,37
2024-05-06,SKU0089,101,65,14.0,37
2024-05-13,SKU0089,93,117,14.0,37
2024-05-20,SKU0089,71,0,14.0,37
2024-05-27,SKU0089,57,8,14.0,37
2024-06-03,SKU0089,39,0,14.0,37
2024-06-10,SKU0089,130,0,14.0,37
2024-06-17,SKU0089,114,0,14.0,37
2024-06-24,SKU0089,105,0,14.0,37
2024-07-01,SKU0089,85,0,14.0,37
2024-07-08,SKU0089,80,90,14.0,37
2024-07-15,SKU0089,71,36,14.0,37
2024-07-22,SKU0089,49,0,14.0,37
2024-07-29,SKU0089,37,13,14.0,37
2024-08-05,SKU0089,23,52,14.0,37
2024-08-12,SKU0089,0,0,14.0,37
2024-08-19,SKU0089,143,45,14.0,37
2024-08-26,SKU0089,132,0,14.0,37
2024-09-02,SKU0089,114,0,14.0,37
2024-09-09,SKU0089,108,0,14.0,37
2024-09-16,SKU0089,96,46,14.0,37
2024-09-23,SKU0089,77,0,14.0,37
2024-09-30,SKU0089,76,0,14.0,37
2024-10-07,SKU0089,58,0,14.0,37
2024-10-14,SKU0089,56,119,14.0,37
2024-10-21,SKU0089,45,0,14.0,37
2024-10-28,SKU0089,24,0,14.0,37
2024-11-04,SKU0089,8,0,14.0,37
2024-11-11,SKU0089,87,106,14.0,37
2024-11-18,SKU0089,65,0,14.0,37
2024-11-25,SKU0089,55,0,14.0,37
2024-12-02,SKU0089,42,0,14.0,37
2024-12-09,SKU0089,102,0,14.0,37
2024-12-16,SKU0089,92,0,14.0,37
2024-12-23,SKU0089,74,3,14.0,37
2024-12-30,SKU0089,74,0,14.0,37
2025-01-06,SKU0089,63,0,14.0,37
2025-01-13,SKU0089,47,24,14.0,37
2025-01-20,SKU0089,26,12,14.0,37
2025-01-27,SKU0089,146,0,14.0,37
2025-02-03,SKU0089,125,0,14.0,37
2025-02-10,SKU0089,108,0,14.0,37
2025-02-17,SKU0089,90,6,14.0,37
2025-02-24,SKU0089,80,0,14.0,37
2025-03-03,SKU0089,69,0,14.0,37
2025-03-10,SKU0089,63,58,14.0,37
2025-03-17,SKU0089,44,0,14.0,37
2025-03-24,SKU0089,40,0,14.0,37
2025-03-31,SKU0089,85,0,14.0,37
2025-04-07,SKU0089,71,0,14.0,37
2025-04-14,SKU0089,65,70,14.0,37
2025-04-21,SKU0089,45,0,14.0,37
2025-04-28,SKU0089,191,0,14.0,37
2025-05-05,SKU0089,176,0,14.0,37
2025-05-12,SKU0089,160,0,14.0,37
2025-05-19,SKU0089,138,0,14.0,37
2025-05-26,SKU0089,138,0,14.0,37
2025-06-02,SKU0089,114,0,14.0,37
2025-06-09,SKU0089,95,0,14.0,37
2025-06-16,SKU0089,72,0,14.0,37
2025-06-23,SKU0089,70,0,14.0,37
2025-06-30,SKU0089,49,0,14.0,37
2025-07-07,SKU0089,35,65,14.0,37
2025-07-14,SKU0089,201,0,14.0,37
2025-07-21,SKU0089,193,7,,37
2025-07-28,SKU0089,188,0,14.0,37
2025-08-04,SKU0089,177,72,14.0,37
2025-08-11,SKU0089,166,28,14.0,37
2025-08-18,SKU0089,156,106,14.0,37
2025-08-25,SKU0089,145,0,14.0,37
2025-09-01,SKU0089,128,0,14.0,37
2025-09-08,SKU0089,105,0,14.0,37
2025-09-15,SKU0089,87,56,14.0,37
2025-09-22,SKU0089,75,0,14.0,37
2025-09-29,SKU0089,72,0,14.0,37
2024-01-01,SKU0090,127,0,7.0,51
2024-01-08,SKU0090,111,0,7.0,51
2024-01-15,SKU0090,88,0,7.0,51
2024-01-22,SKU0090,72,0,7.0,51
2024-01-29,SKU0090,61,0,7.0,51
2024-02-05,SKU0090,217,0,7.0,51
2024-02-12,SKU0090,206,0,7.0,51
2024-02-19,SKU0090,200,0,7.0,51
2024-02-26,SKU0090,198,0,7.0,51
2024-03-04,SKU0090,194,0,7.0,51
2024-03-11,SKU0090,187,0,7.0,51
2024-03-18,SKU0090,170,1,7.0,51
2024-03-25,SKU0090,169,0,7.0,51
2024-04-01,SKU0090,161,45,7.0,51
2024-04-08,SKU0090,144,0,7.0,51
2024-04-15,SKU0090,124,73,7.0,51
2024-04-22,SKU0090,115,64,7.0,51
2024-04-29,SKU0090,102,0,7.0,51
2024-05-06,SKU0090,80,0,7.0,51
2024-05-13,SKU0090,57,0,7.0,51
2024-05-20,SKU0090,33,69,7.0,51
2024-05-27,SKU0090,31,0,7.0,51
2024-06-03,SKU0090,24,0,7.0,51
2024-06-10,SKU0090,3,0,7.0,51
2024-06-17,SKU0090,3,0,7.0,51
2024-06-24,SKU0090,78,0,7.0,51
2024-07-01,SKU0090,78,0,7.0,51
2024-07-08,SKU0090,71,1,7.0,51
2024-07-15,SKU0090,62,0,7.0,51
2024-07-22,SKU0090,50,0,7.0,51
2024-07-29,SKU0090,96,0,7.0,51
2024-08-05,SKU0090,94,0,7.0,51
2024-08-12,SKU0090,83,83,7.0,51
2024-08-19,SKU0090,64,0,7.0,51
2024-08-26,SKU0090,64,0,7.0,51
2024-09-02,SKU0090,59,0,7.0,51
2024-09-09,SKU0090,183,58,7.0,51
2024-09-16,SKU0090,174,0,7.0,51
2024-09-23,SKU0090,158,102,7.0,51
2024-09-30,SKU0090,139,0,7.0,51
2024-10-07,SKU0090,119,90,7.0,51
2024-10-14,SKU0090,114,25,7.0,51
2024-10-21,SKU0090,110,14,7.0,51
2024-10-28,SKU0090,105,111,7.0,51
2024-11-04,SKU0090,92,64,7.0,51
2024-11-11,SKU0090,69,28,7.0,51
2024-11-18,SKU0090,48,46,7.0,51
2024-11-25,SKU0090,38,0,7.0,51
2024-12-02,SKU0090,178,0,7.0,51
2024-12-09,SKU0090,164,0,7.0,51
2024-12-16,SKU0090,145,0,7.0,51
2024-12-23,SKU0090,139,0,7.0,51
2024-12-30,SKU0090,119,38,7.0,51
2025-01-06,SKU0090,112,5,7.0,51
2025-01-13,SKU0090,101,102,7.0,51
2025-01-20,SKU0090,86,0,7.0,51
2025-01-27,SKU0090,76,0,7.0,51
2025-02-03,SKU0090,72,0,7.0,51
2025-02-10,SKU0090,50,0,7.0,51
2025-02-17,SKU0090,31,0,7.0,51
2025-02-24,SKU0090,123,0,7.0,51
2025-03-03,SKU0090,118,0,7.0,51
2025-03-10,SKU0090,97,0,7.0,51
2025-03-17,SKU0090,76,27,7.0,51
2025-03-24,SKU0090,63,0,7.0,51
2025-03-31,SKU0090,49,0,7.0,51
2025-04-07,SKU0090,137,19,7.0,51
2025-04-14,SKU0090,133,0,7.0,51
2025-04-21,SKU0090,132,0,7.0,51
